event_id,user_id,session_id,time,session_time,platform,device_type,country,region,city,ip,referrer,landing_page,browser,utm_source,utm_campaign,utm_medium,utm_term,utm_content,domain,query,path,hash,title
1084806573232895,3610445419415013,2137433071082246,2019-06-08 15:31:47.574,2019-06-08 15:31:47.574,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?page=cpc&utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&src=Baidu&medium=PPC&Network=1&kw=91564975823&ad=23939364425&mt=2&ap=cl3&ag_kwid=15916-40-8ab69fdf1644a335.d8cc6ce85d0d336c,/,,WeWork 全球创造者社区，不仅是联合办公
4183044293769130,632700308473963,5040734642371935,2019-06-08 15:31:55.009,2019-06-08 15:28:27.173,Android 8.0,Mobile,China,Sichuan,Chengdu,171.210.165.198,https://m.sogou.com/bill_cpc?v=1&p=WJh2U0HoV99YBAMsmhQ3aAO61DyA6nwL28sEmHLZz9cv1PuZ755YXBTNQhEEm2Ldb332UQh7U$gyJoQIaxyAkPx9yejG3jOjSxVSj2oYUH6opuKAJbbn8T885EE@uZNFsGYdEvoMTL2ncFGam17KA6GT5i1NmgHdWY9xaCiHKuvrA1sEgTsnbfEt36TdnsPDBKradc5Nr7BL3gEgtEgTcbtXddNgb,www.wework.cn/,QQ Browser Mobile 8.1,ads-sogou,l-sha-皇冠样式SH-WAP,cpc,图片,图片,www.wework.cn,?utm_source=ads-sogou&utm_medium=cpc&utm_campaign=l-sha-%E7%9A%87%E5%86%A0%E6%A0%B7%E5%BC%8FSH-WAP&utm_content=%E5%9B%BE%E7%89%87&utm_term=%E5%9B%BE%E7%89%87,/,,WeWork 全球创造者社区，不仅是联合办公
7156782519623984,5188704160759029,1055753512965992,2019-06-08 15:32:02.194,2019-06-08 15:32:02.194,iOS 12.3.1,Mobile,Singapore,,Singapore,104.215.159.152,http://bzclk.baidu.com/adrc.php?t=06KC06c00f71ywC0iq490noJr0Zbd5VT00000cbPA7C00000xDY6kc.THdLugIETh_0UWdETZnknj0sPHn4u0K15Hb1m1T4uWfYPHR1nynYP100IHd7PbN7wDnvnDf1wbF7wHRdwjTdPRwKnbDsPRnLnWTdfsK95gTqFhdWpyfqn1ckP1DYPHTkPBusThqbpyfqnHm0uHdCIZwsT1CEQLILIz4LugI,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1.1,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_term=%E6%8C%89%E9%92%AE&utm_content=%E6%8C%89%E9%92%AE&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&ag_kwid=15916-20-b597c7d52a0c87bc.d86b099f18590818_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
3276312687915812,5188704160759029,1055753512965992,2019-06-08 15:32:13.474,2019-06-08 15:32:01.438,iOS 12.3.1,Mobile,Singapore,,Singapore,104.215.159.152,http://bzclk.baidu.com/adrc.php?t=06KC06c00f71ywC0iq490noJr0Zbd5VT00000cbPA7C00000xDY6kc.THdLugIETh_0UWdETZnknj0sPHn4u0K15Hb1m1T4uWfYPHR1nynYP100IHd7PbN7wDnvnDf1wbF7wHRdwjTdPRwKnbDsPRnLnWTdfsK95gTqFhdWpyfqn1ckP1DYPHTkPBusThqbpyfqnHm0uHdCIZwsT1CEQLILIz4LugI,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1.1,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&utm_content=%E6%8C%89%E9%92%AE&utm_term=%E6%8C%89%E9%92%AE,/city/shanghai,,WeWork 全球创造者社区，不仅是联合办公
5483978225672896,5188704160759029,1055753512965992,2019-06-08 15:32:16.520,2019-06-08 15:32:00.817,iOS 12.3.1,Mobile,Singapore,,Singapore,104.215.159.152,http://bzclk.baidu.com/adrc.php?t=06KC06c00f71ywC0iq490noJr0Zbd5VT00000cbPA7C00000xDY6kc.THdLugIETh_0UWdETZnknj0sPHn4u0K15Hb1m1T4uWfYPHR1nynYP100IHd7PbN7wDnvnDf1wbF7wHRdwjTdPRwKnbDsPRnLnWTdfsK95gTqFhdWpyfqn1ckP1DYPHTkPBusThqbpyfqnHm0uHdCIZwsT1CEQLILIz4LugI,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1.1,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&utm_content=%E6%8C%89%E9%92%AE&utm_term=%E6%8C%89%E9%92%AE,/building/shengbangguoji,,上海
276597634197908,5188704160759029,1055753512965992,2019-06-08 15:32:27.398,2019-06-08 15:32:00.820,iOS 12.3.1,Mobile,Singapore,,Singapore,104.215.159.152,http://bzclk.baidu.com/adrc.php?t=06KC06c00f71ywC0iq490noJr0Zbd5VT00000cbPA7C00000xDY6kc.THdLugIETh_0UWdETZnknj0sPHn4u0K15Hb1m1T4uWfYPHR1nynYP100IHd7PbN7wDnvnDf1wbF7wHRdwjTdPRwKnbDsPRnLnWTdfsK95gTqFhdWpyfqn1ckP1DYPHTkPBusThqbpyfqnHm0uHdCIZwsT1CEQLILIz4LugI,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1.1,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&utm_content=%E6%8C%89%E9%92%AE&utm_term=%E6%8C%89%E9%92%AE,/city/shanghai,,上海
5602978930077658,5188704160759029,1055753512965992,2019-06-08 15:32:30.435,2019-06-08 15:32:00.843,iOS 12.3.1,Mobile,Singapore,,Singapore,104.215.159.152,http://bzclk.baidu.com/adrc.php?t=06KC06c00f71ywC0iq490noJr0Zbd5VT00000cbPA7C00000xDY6kc.THdLugIETh_0UWdETZnknj0sPHn4u0K15Hb1m1T4uWfYPHR1nynYP100IHd7PbN7wDnvnDf1wbF7wHRdwjTdPRwKnbDsPRnLnWTdfsK95gTqFhdWpyfqn1ckP1DYPHTkPBusThqbpyfqnHm0uHdCIZwsT1CEQLILIz4LugI,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1.1,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&utm_content=%E6%8C%89%E9%92%AE&utm_term=%E6%8C%89%E9%92%AE,/building/dalianlu,,上海
2901483897829572,3610445419415013,2137433071082246,2019-06-08 15:32:54.468,2019-06-08 15:31:49.013,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?page=cpc&utm_source=ads-baidu&utm_medium=cpc&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&src=Baidu&medium=PPC&Network=1&kw=91564975823&ad=23939364425&mt=2&ap=cl3&ag_kwid=15916-40-8ab69fdf1644a335.d8cc6ce85d0d336c&nav_modal=locations?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/,,WeWork 全球创造者社区，不仅是联合办公
4529963484825295,3610445419415013,2137433071082246,2019-06-08 15:33:00.159,2019-06-08 15:31:46.781,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/building/zhongjianganggou,,WeWork 全球创造者社区，不仅是联合办公
1904439389431524,3140339764541520,5924215777111743,2019-06-08 15:33:00.875,2019-06-08 15:33:00.875,iOS 12.2,Mobile,China,Shanghai,Shanghai,210.13.104.146,http://10.183.204.10:9997/login?cid=awqZecObRL&username=%2b8617612143514-S-3S33B3ZO2W,www.wework.cn/,Mobile Safari UI/WKWebView 12.2,member-wifi,,,,,www.wework.cn,?utm_source=member-wifi,/,,WeWork 全球创造者社区，不仅是联合办公
2565088111326649,7924080237530231,2833311288957913,2019-06-08 15:33:05.255,2019-06-08 15:28:58.530,Android 8.0,Mobile,China,Beijing,Beijing,61.148.243.12,https://m.baidu.com/baidu.php?url=a00000apJPO0FYNyJd08CeNhzvabQlPwI6JXs6uITEmADPPwIB-b74cxX1JfUCDExN_KfisL-pt2NDiA36K-ZXCtqN6q1x0_l_yuJTfU6LMWFYYPwBYgimeTrB5sSMStjJOCX69vFAHAJPFQuE_YHFrS8tFcVf_DWVLkUtD9gzA40gyOks7ziHBs2gDKpFmUrqoh1yfQM2IdyIjdn6.7R_NR2Ar5Od,www.wework.cn/activity/sh_bj_general,Android 8.0,ads-baidu,l-pek-高转化词BJ-WAP,cpc,办公室-出租,通用词,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
8081174192540714,3610445419415013,2137433071082246,2019-06-08 15:33:10.262,2019-06-08 15:31:46.741,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/city/shenzhen,,中建钢构
8858024638513851,3610445419415013,2137433071082246,2019-06-08 15:33:22.147,2019-06-08 15:31:46.509,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/page/hangzhou,,杭州
641306177877341,2660545813002614,7553481835218984,2019-06-08 15:33:32.409,2019-06-08 15:33:32.409,iOS 12.2,Mobile,China,Shanghai,Shanghai,101.84.178.55,https://m.baidu.com/baidu.php?url=a00000apJPO0FYNyJ4fdNCEfP2kXo741Vc5iZB7Zn45dkVaau4BrXAdEh7KsDQssirkZsZ3xGsLN3hOUhfMnmepir198gbGQv2cusKUoeR0WvMusfZhytIGqnbcjPzvwS4KO0b2kCIPcamb99P6OixytDa40K2msLeuvseRGqTJJVos2aw7fXukbJrjMnMjvvmueNSG9Vxmwkd-l8f.7D_NR2Ar5Od,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1,ads-baidu,l-sha-高转化词SH-WAP,cpc,众创空间,通用词,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_term=%E4%BC%97%E5%88%9B%E7%A9%BA%E9%97%B4&utm_content=%E9%80%9A%E7%94%A8%E8%AF%8D&utm_campaign=l-sha-%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DSH-WAP&src=Baidu&medium=PPC&ag_kwid=15916-3-87ba25b152f41edb.2f5eecf1eb420309_m&bd_vid=7076829781638808701,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
8131631449210201,3610445419415013,2137433071082246,2019-06-08 15:33:41.643,2019-06-08 15:31:46.507,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/city/shenzhen,,深圳
8865905248733502,3610445419415013,2137433071082246,2019-06-08 15:33:44.191,2019-06-08 15:31:46.504,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/building/shenyeshangcheng,,深圳
4667529480269186,8284807304169774,6069067689089839,2019-06-08 15:33:48.893,2019-06-08 15:33:48.893,Linux,Desktop,China,Shanghai,Shanghai,203.208.140.115,,www.wework.cn/,Chrome 68.0.3440,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
5627459963726302,3610445419415013,2137433071082246,2019-06-08 15:33:49.427,2019-06-08 15:31:46.524,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/city/shenzhen,,深圳
8828466194277460,3610445419415013,2137433071082246,2019-06-08 15:33:57.253,2019-06-08 15:31:47.275,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/building/huarunzhidi,,深圳
6726172695422454,3610445419415013,2137433071082246,2019-06-08 15:34:05.145,2019-06-08 15:31:46.517,Windows 7,Desktop,China,Guangdong,Shenzhen,113.87.119.143,https://www.baidu.com/baidu.php?sc.a00000apJPO0FYNyJeEZHd_MJKaXpwbYvzAASgnLSbi6zBwhOw3Ql4lem7U-w7eL5UZFszUGW_dwJS8N9TZ6OsZa9k5sPOcUAqKoR6gxDkRDCT--ua6QYbssoHgkqPXPZtx7offUAoWSey4V7Un1ORmKSq1gH4wYCw_oYcmprcmoLUeGGEjGFGtRR78Nyxr5ZNNeeX6feGgOUN6Utf.7D_NR2Ar5O,www.wework.cn/,Chrome 63.0.3239,ads-baidu,l-szx-通用词SZ-PC,cpc,共享空间,共享办公,www.wework.cn,?utm_source=ads-baidu&utm_medium=cpc&utm_campaign=l-szx-%E9%80%9A%E7%94%A8%E8%AF%8DSZ-PC&utm_content=%E5%85%B1%E4%BA%AB%E5%8A%9E%E5%85%AC&utm_term=%E5%85%B1%E4%BA%AB%E7%A9%BA%E9%97%B4,/city/shenzhen,,深圳
153745396644834,7038058441329737,1889267457388654,2019-06-08 15:34:22.075,2019-06-08 15:34:22.075,Android 7.1.2,Mobile,China,Guangdong,Foshan,223.104.63.154,,www.wework.cn/,UC Browser 11.8.8,,,,,,www.wework.cn,,/,#/mobile?biz_content=%7B%22auth_code%22%3A%22af1a7c2b183540a0bbb564fa9e9aUX68%22%2C%22charset%22%3A%22UTF-8%22%2C%22ep_cert_no%22%3A%22442000603584227%22%2C%22ep_cert_type%22%3A%22NATIONAL_LEGAL%22%2C%22ep_name%22%3A%22%E4%B8%AD%E5%B1%B1%E5%B8%82%E5%B0%8F%E6%A6%84%E9%95%87%E7%8E%AB%E7%91%B0%E8%8A%B1%E8%AF%AD%E5%8D%AB%E6%B5%B4%E5%95%86%E8%A1%8C%22%2C%22ep_role_id%22%3A%22268810002240773467465%22%2C%22member_type%22%3A%22ENTERPRISE%22%2C%22merchant_order_no%22%3A%22cdaba427-fc07-465f-8f3e-ec3780562c53%22%2C%22name%22%3A%22%E6%9E%97%E5%BE%B7%E8%B4%B5%22%2C%22order_no%22%3A%22201906081560008007849F0000463477%22%2C%22passed%22%3A%22false%22%2C%22timestamp%22%3A%222019-06-08%2023%3A33%3A38%22%7D&sign=ZEIkNoLitM8yd2L1aa%2FhqRh%2Bv3H6L9GY2n1dWJ2qmj3wlxcgaNf8bkLpOdce4Y5hppXHL9niMvvphL5lSVUSXX%2BgKrdzowGqEhiqpRCa80VXIvKE4VvSwuJl6khJ%2F5b%2BwDOOzMybe9%2FGceo%2F45OvZ1Y038tHEeGUJAaQCGDkFkhnd6pnI7mCUTsLq7ML8l5D6JynLbGGtZvuRe2jNQlFikwW6ktZbknAz6pqNgmkAXPRyiMNm0IsGF7a2M014xEZ7ovGM%2BfFXFdehpqUYPeeuYxpX8l3k%2FzG6BRcXpPMEJw9xP,WeWork 全球创造者社区，不仅是联合办公
4079083551509703,6348078771144465,8807828928411880,2019-06-08 15:34:25.744,2019-06-08 15:34:25.744,iOS 12.2,Mobile,China,Shanghai,Shanghai,112.64.119.27,https://sp0.baidu.com/9q9JcDHa2gU2pMbgoY3K/adrc.php?t=06KC06c00f71ywC0iq490noJr0Djd5VT00000cbPA7C00000TDKLA3.THdLugIETh_0UWY3PjwBgLI10ZnqPhfsPhwbrARsm10vrHFBu6Kd5HuafR7APW7Arj-7wH0LP1-7rDwjnWcswHmdwWN7f1ck0ADqI1YhUyPGujY1nWDLnHfdP1DvFMKzUvwGujYkP6K-5y9YIZK,www.wework.cn/activity/sh_bj_general,Mobile Safari 12.1,ads-baidubrandzone,l-sha-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_term=%E6%8C%89%E9%92%AE&utm_content=%E6%8C%89%E9%92%AE&utm_campaign=l-sha-WAP%E5%93%81%E4%B8%93&ag_kwid=15916-20-b597c7d52a0c87bc.d86b099f18590818_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
117456038229139,5244317772470245,7974374675694423,2019-06-08 15:34:36.548,2019-06-08 15:34:36.548,Linux,Desktop,China,Shanghai,Shanghai,203.208.140.114,,www.wework.cn/,Chrome 68.0.3440,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
5570533286485533,2637682960379689,1334843637510124,2019-06-08 15:34:52.121,2019-06-08 15:34:52.121,Linux,Desktop,United States,New York,New York,199.47.78.34,,www.wework.cn/,Chrome 68.0.3440,,,,,,www.wework.cn,,/,,WeWork 全球创造者社区，不仅是联合办公
2372461579834469,1620988998503674,1028587960104172,2019-06-08 15:35:06.949,2019-06-08 15:35:06.949,Android 6.0,Mobile,China,Jiangsu,Nanjing,49.94.38.93,,www.wework.cn/page/suzhouzhongxin,Chrome Mobile 55.0.2883,ads-baidu,l-szv-b-suzhouzhongxin-d-m,cpc,写字楼出租,,www.wework.cn,?utm_medium=cpc&utm_source=ads-baidu&utm_campaign=l-szv-b-suzhouzhongxin-d-m&utm_term=%E5%86%99%E5%AD%97%E6%A5%BC%E5%87%BA%E7%A7%9F,/page/suzhouzhongxin,,苏州中心广场B座
2230341503063532,5157316166948709,7955087946643408,2019-06-08 15:36:31.011,2019-06-08 15:36:31.011,Windows 7,Desktop,China,,,47.100.84.201,https://www.so.com/s?ie=utf-8&src=dlm&shb=1&hsid=77a49213c85be10e&ls=n6a4ca8a99a&q=%E9%9D%92%E5%B9%B4%E5%88%9B%E4%B8%9A,www.wework.cn/page/baoyifeng,IE 9.0,ads-360,,cpc,l-sha-高转化词SH-PC,,www.wework.cn,?utm_medium=cpc&utm_source=ads-360&utm_term=l%2Dsha%2D%E9%AB%98%E8%BD%AC%E5%8C%96%E8%AF%8DSH%2DPC&utm_term=%E9%9D%92%E5%B9%B4%E5%88%9B%E4%B8%9A%E5%9F%BA%E9%87%91,/page/baoyifeng,,宝溢丰大厦
4053197986984006,5075691955472765,6597665312122369,2019-06-08 15:36:35.456,2019-06-08 15:36:35.456,Android,Mobile,China,Guangdong,Shenzhen,183.54.40.156,https://sp0.baidu.com/9q9JcDHa2gU2pMbgoY3K/adrc.php?t=06KC06c00f71ywC0HV490noJr0Z3dxVT00000F3RA7C00000V1mCMc.THdLugIETh_0UWdETZnknj0knHbzIsK15HmzrjKhm1FhnyDkrHNhPAf0IHYzwbwjf1T4PDfznHP7PH7arHNDrj0kwHRLPD7AnHf4P6K95gTqFhdWpyfqn1ckP1DYPHTzPausThqbpyfqnHm0uHd,www.wework.cn/activity/sh_bj_general,Chrome 63.0.3239,ads-baidubrandzone,l-szx-WAP品专,cpc,按钮,按钮,www.wework.cn,?utm_source=ads-baidubrandzone&utm_medium=cpc&utm_term=%E6%8C%89%E9%92%AE&utm_content=%E6%8C%89%E9%92%AE&utm_campaign=l-szx-WAP%E5%93%81%E4%B8%93&ag_kwid=15916-20-bb8bb63737e0b83a.73cd44b180d9ca8a_m,/activity/sh_bj_general,,WeWork 全球创造者社区，不仅是联合办公
